etngrp_src,geslacht_src,lft_src,etngrp_dst,geslacht_dst,lft_dst,n
Autochtoon,Man,"[0,20)",Surinaams,Man,"[20,30)",1390
Autochtoon,Man,"[0,20)",Surinaams,Man,"[30,40)",1770
Autochtoon,Man,"[0,20)",Surinaams,Man,"[40,50)",1140
Autochtoon,Man,"[0,20)",Surinaams,Man,"[50,60)",550
Autochtoon,Man,"[0,20)",Surinaams,Man,"[60,70)",540
Autochtoon,Man,"[0,20)",Surinaams,Man,"[70,80)",110
Autochtoon,Man,"[0,20)",Surinaams,Vrouw,"[0,20)",1570
Autochtoon,Man,"[0,20)",Surinaams,Vrouw,"[20,30)",1800
Autochtoon,Man,"[0,20)",Surinaams,Vrouw,"[30,40)",2740
Autochtoon,Man,"[0,20)",Surinaams,Vrouw,"[40,50)",1450
Autochtoon,Man,"[0,20)",Surinaams,Vrouw,"[50,60)",1220
Autochtoon,Man,"[0,20)",Surinaams,Vrouw,"[60,70)",990
Autochtoon,Man,"[0,20)",Surinaams,Vrouw,"[70,80)",330
Autochtoon,Man,"[0,20)",Turks,Man,"[0,20)",1190
Autochtoon,Man,"[0,20)",Turks,Man,"[20,30)",870
Autochtoon,Man,"[0,20)",Turks,Man,"[30,40)",1130
Autochtoon,Man,"[0,20)",Turks,Man,"[40,50)",480
Autochtoon,Man,"[0,20)",Turks,Man,"[50,60)",520
Autochtoon,Man,"[0,20)",Turks,Man,"[60,70)",240
Autochtoon,Man,"[0,20)",Turks,Man,"[70,80)",110
Autochtoon,Man,"[0,20)",Turks,Vrouw,"[0,20)",1170
Autochtoon,Man,"[0,20)",Turks,Vrouw,"[20,30)",810
Autochtoon,Man,"[0,20)",Turks,Vrouw,"[30,40)",1160
Autochtoon,Man,"[0,20)",Turks,Vrouw,"[40,50)",530
Autochtoon,Man,"[0,20)",Turks,Vrouw,"[50,60)",960
Autochtoon,Man,"[0,20)",Turks,Vrouw,"[60,70)",340
Autochtoon,Man,"[0,20)",Turks,Vrouw,"[70,80)",20
Autochtoon,Man,"[20,30)",Autochtoon,Man,"[0,20)",4960
Autochtoon,Man,"[20,30)",Autochtoon,Man,"[20,30)",14980
Autochtoon,Man,"[20,30)",Autochtoon,Man,"[30,40)",7650
Autochtoon,Man,"[20,30)",Autochtoon,Man,"[40,50)",2290
Autochtoon,Man,"[20,30)",Autochtoon,Man,"[50,60)",7180
Autochtoon,Man,"[20,30)",Autochtoon,Man,"[60,70)",5960
Autochtoon,Man,"[20,30)",Autochtoon,Man,"[70,80)",1190
Autochtoon,Man,"[20,30)",Autochtoon,Man,"[80,120]",440
Autochtoon,Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",4830
Autochtoon,Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",15340
Autochtoon,Man,"[20,30)",Autochtoon,Vrouw,"[30,40)",6880
Autochtoon,Man,"[20,30)",Autochtoon,Vrouw,"[40,50)",2810
Autochtoon,Man,"[20,30)",Autochtoon,Vrouw,"[50,60)",9000
Autochtoon,Man,"[20,30)",Autochtoon,Vrouw,"[60,70)",5700
Autochtoon,Man,"[20,30)",Autochtoon,Vrouw,"[70,80)",1550
Autochtoon,Man,"[20,30)",Autochtoon,Vrouw,"[80,120]",1610
Autochtoon,Man,"[20,30)",Marokkaans,Man,"[0,20)",20
Autochtoon,Man,"[20,30)",Marokkaans,Man,"[20,30)",10
Autochtoon,Man,"[20,30)",Marokkaans,Vrouw,"[0,20)",30
Autochtoon,Man,"[20,30)",Marokkaans,Vrouw,"[20,30)",20
Autochtoon,Man,"[20,30)",Overig,Man,"[0,20)",1740
Autochtoon,Man,"[20,30)",Overig,Man,"[20,30)",900
Autochtoon,Man,"[20,30)",Overig,Man,"[30,40)",830
Autochtoon,Man,"[20,30)",Overig,Man,"[40,50)",320
Autochtoon,Man,"[20,30)",Overig,Man,"[50,60)",960
Autochtoon,Man,"[20,30)",Overig,Man,"[60,70)",770
Autochtoon,Man,"[20,30)",Overig,Man,"[70,80)",50
Autochtoon,Man,"[20,30)",Overig,Vrouw,"[0,20)",650
Autochtoon,Man,"[20,30)",Overig,Vrouw,"[20,30)",1080
Autochtoon,Man,"[20,30)",Overig,Vrouw,"[30,40)",640
Autochtoon,Man,"[20,30)",Overig,Vrouw,"[40,50)",450
Autochtoon,Man,"[20,30)",Overig,Vrouw,"[50,60)",1280
Autochtoon,Man,"[20,30)",Overig,Vrouw,"[60,70)",860
Autochtoon,Man,"[20,30)",Overig,Vrouw,"[70,80)",50
Autochtoon,Man,"[20,30)",Surinaams,Man,"[0,20)",190
Autochtoon,Man,"[20,30)",Surinaams,Man,"[20,30)",170
Autochtoon,Man,"[20,30)",Surinaams,Man,"[30,40)",140
Autochtoon,Man,"[20,30)",Surinaams,Man,"[40,50)",140
Autochtoon,Man,"[20,30)",Surinaams,Man,"[50,60)",120
Autochtoon,Man,"[20,30)",Surinaams,Man,"[60,70)",10
Autochtoon,Man,"[20,30)",Surinaams,Vrouw,"[0,20)",150
Autochtoon,Man,"[20,30)",Surinaams,Vrouw,"[20,30)",210
Autochtoon,Man,"[20,30)",Surinaams,Vrouw,"[30,40)",200
Autochtoon,Man,"[20,30)",Surinaams,Vrouw,"[40,50)",220
Autochtoon,Man,"[20,30)",Surinaams,Vrouw,"[50,60)",150
Autochtoon,Man,"[20,30)",Surinaams,Vrouw,"[60,70)",70
Autochtoon,Man,"[20,30)",Turks,Vrouw,"[0,20)",10
Autochtoon,Man,"[30,40)",Autochtoon,Man,"[0,20)",9440
