etngrp_src,geslacht_src,lft_src,etngrp_dst,geslacht_dst,lft_dst,n
Autochtoon,Vrouw,"[40,50)",Autochtoon,Man,"[20,30)",470
Autochtoon,Vrouw,"[40,50)",Autochtoon,Man,"[30,40)",1370
Autochtoon,Vrouw,"[40,50)",Autochtoon,Man,"[40,50)",21370
Autochtoon,Vrouw,"[40,50)",Autochtoon,Man,"[50,60)",20320
Autochtoon,Vrouw,"[40,50)",Autochtoon,Man,"[60,70)",390
Autochtoon,Vrouw,"[40,50)",Autochtoon,Vrouw,"[0,20)",9620
Autochtoon,Vrouw,"[40,50)",Autochtoon,Vrouw,"[20,30)",470
Autochtoon,Vrouw,"[40,50)",Autochtoon,Vrouw,"[30,40)",160
Autochtoon,Vrouw,"[40,50)",Autochtoon,Vrouw,"[40,50)",1000
Autochtoon,Vrouw,"[40,50)",Autochtoon,Vrouw,"[50,60)",160
Autochtoon,Vrouw,"[40,50)",Marokkaans,Man,"[0,20)",90
Autochtoon,Vrouw,"[40,50)",Marokkaans,Man,"[40,50)",90
Autochtoon,Vrouw,"[40,50)",Marokkaans,Vrouw,"[0,20)",100
Autochtoon,Vrouw,"[40,50)",Overig,Man,"[0,20)",1690
Autochtoon,Vrouw,"[40,50)",Overig,Man,"[20,30)",80
Autochtoon,Vrouw,"[40,50)",Overig,Man,"[30,40)",620
Autochtoon,Vrouw,"[40,50)",Overig,Man,"[40,50)",4650
Autochtoon,Vrouw,"[40,50)",Overig,Man,"[50,60)",2820
Autochtoon,Vrouw,"[40,50)",Overig,Man,"[60,70)",160
Autochtoon,Vrouw,"[40,50)",Overig,Vrouw,"[0,20)",1640
Autochtoon,Vrouw,"[40,50)",Overig,Vrouw,"[20,30)",80
Autochtoon,Vrouw,"[40,50)",Overig,Vrouw,"[30,40)",130
Autochtoon,Vrouw,"[40,50)",Overig,Vrouw,"[40,50)",80
Autochtoon,Vrouw,"[40,50)",Overig,Vrouw,"[50,60)",10
Autochtoon,Vrouw,"[40,50)",Surinaams,Man,"[0,20)",220
Autochtoon,Vrouw,"[40,50)",Surinaams,Man,"[20,30)",40
Autochtoon,Vrouw,"[40,50)",Surinaams,Man,"[30,40)",10
Autochtoon,Vrouw,"[40,50)",Surinaams,Man,"[40,50)",610
Autochtoon,Vrouw,"[40,50)",Surinaams,Man,"[50,60)",210
Autochtoon,Vrouw,"[40,50)",Surinaams,Man,"[60,70)",40
Autochtoon,Vrouw,"[40,50)",Surinaams,Vrouw,"[0,20)",170
Autochtoon,Vrouw,"[40,50)",Surinaams,Vrouw,"[20,30)",10
Autochtoon,Vrouw,"[40,50)",Turks,Man,"[0,20)",30
Autochtoon,Vrouw,"[40,50)",Turks,Man,"[40,50)",40
Autochtoon,Vrouw,"[40,50)",Turks,Vrouw,"[0,20)",50
Autochtoon,Vrouw,"[50,60)",Autochtoon,Man,"[0,20)",4140
Autochtoon,Vrouw,"[50,60)",Autochtoon,Man,"[20,30)",2970
Autochtoon,Vrouw,"[50,60)",Autochtoon,Man,"[30,40)",380
Autochtoon,Vrouw,"[50,60)",Autochtoon,Man,"[40,50)",4020
Autochtoon,Vrouw,"[50,60)",Autochtoon,Man,"[50,60)",49550
Autochtoon,Vrouw,"[50,60)",Autochtoon,Man,"[60,70)",19680
Autochtoon,Vrouw,"[50,60)",Autochtoon,Man,"[70,80)",2760
Autochtoon,Vrouw,"[50,60)",Autochtoon,Vrouw,"[0,20)",3860
Autochtoon,Vrouw,"[50,60)",Autochtoon,Vrouw,"[20,30)",2460
Autochtoon,Vrouw,"[50,60)",Autochtoon,Vrouw,"[30,40)",150
Autochtoon,Vrouw,"[50,60)",Autochtoon,Vrouw,"[40,50)",160
Autochtoon,Vrouw,"[50,60)",Autochtoon,Vrouw,"[50,60)",540
Autochtoon,Vrouw,"[50,60)",Autochtoon,Vrouw,"[60,70)",80
Autochtoon,Vrouw,"[50,60)",Marokkaans,Man,"[0,20)",10
Autochtoon,Vrouw,"[50,60)",Marokkaans,Man,"[50,60)",20
Autochtoon,Vrouw,"[50,60)",Marokkaans,Vrouw,"[0,20)",20
Autochtoon,Vrouw,"[50,60)",Overig,Man,"[0,20)",15690
Autochtoon,Vrouw,"[50,60)",Overig,Man,"[20,30)",420
Autochtoon,Vrouw,"[50,60)",Overig,Man,"[40,50)",1550
Autochtoon,Vrouw,"[50,60)",Overig,Man,"[50,60)",8030
Autochtoon,Vrouw,"[50,60)",Overig,Man,"[60,70)",2100
Autochtoon,Vrouw,"[50,60)",Overig,Man,"[70,80)",70
Autochtoon,Vrouw,"[50,60)",Overig,Vrouw,"[0,20)",660
Autochtoon,Vrouw,"[50,60)",Overig,Vrouw,"[20,30)",420
Autochtoon,Vrouw,"[50,60)",Overig,Vrouw,"[40,50)",10
Autochtoon,Vrouw,"[50,60)",Overig,Vrouw,"[50,60)",330
Autochtoon,Vrouw,"[50,60)",Surinaams,Man,"[0,20)",80
Autochtoon,Vrouw,"[50,60)",Surinaams,Man,"[20,30)",50
Autochtoon,Vrouw,"[50,60)",Surinaams,Man,"[40,50)",60
Autochtoon,Vrouw,"[50,60)",Surinaams,Man,"[50,60)",1250
Autochtoon,Vrouw,"[50,60)",Surinaams,Vrouw,"[0,20)",90
Autochtoon,Vrouw,"[50,60)",Surinaams,Vrouw,"[20,30)",70
Autochtoon,Vrouw,"[50,60)",Turks,Man,"[50,60)",10
Autochtoon,Vrouw,"[60,70)",Autochtoon,Man,"[0,20)",230
Autochtoon,Vrouw,"[60,70)",Autochtoon,Man,"[20,30)",830
Autochtoon,Vrouw,"[60,70)",Autochtoon,Man,"[30,40)",890
Autochtoon,Vrouw,"[60,70)",Autochtoon,Man,"[40,50)",150
Autochtoon,Vrouw,"[60,70)",Autochtoon,Man,"[50,60)",3450
Autochtoon,Vrouw,"[60,70)",Autochtoon,Man,"[60,70)",62790
Autochtoon,Vrouw,"[60,70)",Autochtoon,Man,"[70,80)",41100
Autochtoon,Vrouw,"[60,70)",Autochtoon,Vrouw,"[0,20)",160
Autochtoon,Vrouw,"[60,70)",Autochtoon,Vrouw,"[20,30)",600
Autochtoon,Vrouw,"[60,70)",Autochtoon,Vrouw,"[30,40)",320
Autochtoon,Vrouw,"[60,70)",Autochtoon,Vrouw,"[50,60)",80
Autochtoon,Vrouw,"[60,70)",Autochtoon,Vrouw,"[60,70)",380
Autochtoon,Vrouw,"[60,70)",Overig,Man,"[0,20)",20
Autochtoon,Vrouw,"[60,70)",Overig,Man,"[20,30)",160
Autochtoon,Vrouw,"[60,70)",Overig,Man,"[30,40)",80
Autochtoon,Vrouw,"[60,70)",Overig,Man,"[50,60)",1130
Autochtoon,Vrouw,"[60,70)",Overig,Man,"[60,70)",11300
Autochtoon,Vrouw,"[60,70)",Overig,Man,"[70,80)",1770
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[0,20)",30
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[20,30)",160
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[30,40)",60
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[50,60)",40
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[60,70)",460
Autochtoon,Vrouw,"[60,70)",Surinaams,Man,"[60,70)",100
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[50,60)",90
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[60,70)",13370
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[70,80)",150450
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[80,120]",80250
Autochtoon,Vrouw,"[70,80)",Autochtoon,Vrouw,"[70,80)",10770
Autochtoon,Vrouw,"[70,80)",Overig,Man,"[60,70)",420
Autochtoon,Vrouw,"[70,80)",Overig,Man,"[70,80)",38750
Autochtoon,Vrouw,"[80,120]",Autochtoon,Man,"[80,120]",120700
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[0,20)",40
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[40,50)",10
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",60
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",90
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",90
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",10
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[0,20)",10940
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[20,30)",1840
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[30,40)",1510
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[40,50)",6980
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[50,60)",2820
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[60,70)",790
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[70,80)",110
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[0,20)",10920
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[20,30)",2870
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[30,40)",4980
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[40,50)",5600
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[50,60)",1170
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[60,70)",150
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[70,80)",10
Marokkaans,Man,"[0,20)",Overig,Man,"[0,20)",80
Marokkaans,Man,"[0,20)",Overig,Man,"[30,40)",10
Marokkaans,Man,"[0,20)",Overig,Man,"[40,50)",50
Marokkaans,Man,"[0,20)",Overig,Man,"[50,60)",100
Marokkaans,Man,"[0,20)",Overig,Man,"[60,70)",10
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[0,20)",60
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[30,40)",40
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[0,20)",150
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[20,30)",20
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",150
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",100
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[0,20)",1840
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[20,30)",1450
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[30,40)",860
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[40,50)",450
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[50,60)",1200
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[60,70)",600
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[70,80)",300
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[0,20)",1770
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[20,30)",1990
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[30,40)",330
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[40,50)",1380
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[50,60)",1250
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[60,70)",480
Marokkaans,Man,"[20,30)",Overig,Man,"[0,20)",20
Marokkaans,Man,"[20,30)",Overig,Man,"[20,30)",20
Marokkaans,Man,"[20,30)",Overig,Man,"[30,40)",10
Marokkaans,Man,"[20,30)",Overig,Man,"[50,60)",10
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[0,20)",40
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[20,30)",60
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[30,40)",10
Marokkaans,Man,"[20,30)",Surinaams,Man,"[0,20)",10
Marokkaans,Man,"[20,30)",Surinaams,Man,"[20,30)",20
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[20,30)",10
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[0,20)",760
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[40,50)",10
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[0,20)",680
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[20,30)",30
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[30,40)",190
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[0,20)",1510
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[20,30)",860
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[30,40)",400
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[40,50)",190
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[50,60)",30
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[60,70)",110
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[70,80)",240
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[0,20)",1670
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[20,30)",12740
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[30,40)",5490
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[40,50)",1360
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[50,60)",280
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[60,70)",310
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[70,80)",140
Marokkaans,Man,"[30,40)",Overig,Man,"[0,20)",60
Marokkaans,Man,"[30,40)",Overig,Man,"[40,50)",10
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[0,20)",90
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[20,30)",80
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[30,40)",280
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[0,20)",190
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[0,20)",160
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[30,40)",40
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[40,50)",90
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[0,20)",6980
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[20,30)",450
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[30,40)",190
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[40,50)",80
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[0,20)",4790
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[20,30)",670
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[30,40)",12020
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[40,50)",9220
Marokkaans,Man,"[40,50)",Marokkaans,Vrouw,"[50,60)",730
Marokkaans,Man,"[40,50)",Overig,Man,"[0,20)",140
Marokkaans,Man,"[40,50)",Overig,Vrouw,"[0,20)",110
Marokkaans,Man,"[40,50)",Overig,Vrouw,"[30,40)",120
Marokkaans,Man,"[50,60)",Autochtoon,Man,"[0,20)",10
Marokkaans,Man,"[50,60)",Autochtoon,Vrouw,"[0,20)",10
Marokkaans,Man,"[50,60)",Autochtoon,Vrouw,"[50,60)",20
Marokkaans,Man,"[50,60)",Marokkaans,Man,"[0,20)",2820
Marokkaans,Man,"[50,60)",Marokkaans,Man,"[20,30)",1200
Marokkaans,Man,"[50,60)",Marokkaans,Man,"[30,40)",30
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[0,20)",3110
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[20,30)",1360
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[30,40)",3160
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[40,50)",13650
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[50,60)",4090
Marokkaans,Man,"[50,60)",Marokkaans,Vrouw,"[60,70)",20
Marokkaans,Man,"[50,60)",Overig,Man,"[0,20)",20
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[0,20)",50
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[20,30)",10
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[40,50)",10
Marokkaans,Man,"[50,60)",Overig,Vrouw,"[50,60)",510
Marokkaans,Man,"[60,70)",Marokkaans,Man,"[0,20)",790
Marokkaans,Man,"[60,70)",Marokkaans,Man,"[20,30)",600
Marokkaans,Man,"[60,70)",Marokkaans,Man,"[30,40)",110
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[0,20)",740
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[20,30)",490
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[30,40)",110
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[40,50)",2690
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[50,60)",15730
Marokkaans,Man,"[60,70)",Marokkaans,Vrouw,"[60,70)",19110
Marokkaans,Man,"[60,70)",Overig,Vrouw,"[50,60)",10
Marokkaans,Man,"[70,80)",Marokkaans,Man,"[0,20)",110
Marokkaans,Man,"[70,80)",Marokkaans,Man,"[20,30)",300
Marokkaans,Man,"[70,80)",Marokkaans,Man,"[30,40)",240
Marokkaans,Man,"[70,80)",Marokkaans,Vrouw,"[0,20)",70
Marokkaans,Man,"[70,80)",Marokkaans,Vrouw,"[20,30)",360
Marokkaans,Man,"[70,80)",Marokkaans,Vrouw,"[30,40)",100
Marokkaans,Man,"[70,80)",Marokkaans,Vrouw,"[40,50)",20
Marokkaans,Man,"[70,80)",Marokkaans,Vrouw,"[50,60)",4520
Marokkaans,Man,"[70,80)",Marokkaans,Vrouw,"[60,70)",18690
Marokkaans,Man,"[70,80)",Marokkaans,Vrouw,"[70,80)",7390
Marokkaans,Man,"[80,120]",Marokkaans,Vrouw,"[60,70)",20
Marokkaans,Man,"[80,120]",Marokkaans,Vrouw,"[70,80)",13090
Marokkaans,Vrouw,"[0,20)",Autochtoon,Man,"[0,20)",40
Marokkaans,Vrouw,"[0,20)",Autochtoon,Man,"[40,50)",10
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[0,20)",40
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[20,30)",10
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[30,40)",70
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[40,50)",100
Marokkaans,Vrouw,"[0,20)",Autochtoon,Vrouw,"[50,60)",20
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[0,20)",10920
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[20,30)",1770
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[30,40)",1670
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[40,50)",4790
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[50,60)",3110
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[60,70)",740
Marokkaans,Vrouw,"[0,20)",Marokkaans,Man,"[70,80)",70
Marokkaans,Vrouw,"[0,20)",Marokkaans,Vrouw,"[0,20)",11130
Marokkaans,Vrouw,"[0,20)",Marokkaans,Vrouw,"[20,30)",2040
Marokkaans,Vrouw,"[0,20)",Marokkaans,Vrouw,"[30,40)",4680
Marokkaans,Vrouw,"[0,20)",Marokkaans,Vrouw,"[40,50)",4860
Marokkaans,Vrouw,"[0,20)",Marokkaans,Vrouw,"[50,60)",1230
Marokkaans,Vrouw,"[0,20)",Marokkaans,Vrouw,"[60,70)",100
Marokkaans,Vrouw,"[0,20)",Overig,Man,"[0,20)",60
Marokkaans,Vrouw,"[0,20)",Overig,Man,"[30,40)",60
Marokkaans,Vrouw,"[0,20)",Overig,Man,"[40,50)",60
Marokkaans,Vrouw,"[0,20)",Overig,Man,"[50,60)",80
Marokkaans,Vrouw,"[0,20)",Overig,Man,"[60,70)",20
Marokkaans,Vrouw,"[0,20)",Overig,Vrouw,"[0,20)",50
Marokkaans,Vrouw,"[0,20)",Overig,Vrouw,"[30,40)",50
Marokkaans,Vrouw,"[20,30)",Autochtoon,Man,"[0,20)",420
Marokkaans,Vrouw,"[20,30)",Autochtoon,Man,"[20,30)",40
Marokkaans,Vrouw,"[20,30)",Autochtoon,Man,"[30,40)",20
Marokkaans,Vrouw,"[20,30)",Autochtoon,Vrouw,"[0,20)",410
Marokkaans,Vrouw,"[20,30)",Autochtoon,Vrouw,"[20,30)",10
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[0,20)",2870
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[20,30)",1990
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[30,40)",12740
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[40,50)",670
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[50,60)",1360
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[60,70)",490
Marokkaans,Vrouw,"[20,30)",Marokkaans,Man,"[70,80)",360
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[0,20)",2040
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[20,30)",1130
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[30,40)",340
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[40,50)",1070
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[50,60)",1040
Marokkaans,Vrouw,"[20,30)",Marokkaans,Vrouw,"[60,70)",500
Marokkaans,Vrouw,"[20,30)",Overig,Man,"[0,20)",50
Marokkaans,Vrouw,"[20,30)",Overig,Man,"[20,30)",40
Marokkaans,Vrouw,"[20,30)",Overig,Man,"[30,40)",10
Marokkaans,Vrouw,"[20,30)",Overig,Vrouw,"[0,20)",30
Marokkaans,Vrouw,"[20,30)",Surinaams,Man,"[20,30)",10
Marokkaans,Vrouw,"[30,40)",Autochtoon,Man,"[0,20)",1010
Marokkaans,Vrouw,"[30,40)",Autochtoon,Man,"[30,40)",130
Marokkaans,Vrouw,"[30,40)",Autochtoon,Man,"[40,50)",40
Marokkaans,Vrouw,"[30,40)",Autochtoon,Vrouw,"[0,20)",950
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[0,20)",4980
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[20,30)",330
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[30,40)",5490
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[40,50)",12020
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[50,60)",3160
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[60,70)",110
Marokkaans,Vrouw,"[30,40)",Marokkaans,Man,"[70,80)",100
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[0,20)",4680
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[20,30)",340
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[30,40)",130
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[50,60)",230
Marokkaans,Vrouw,"[30,40)",Marokkaans,Vrouw,"[60,70)",130
Marokkaans,Vrouw,"[30,40)",Overig,Man,"[0,20)",90
Marokkaans,Vrouw,"[30,40)",Overig,Man,"[30,40)",110
Marokkaans,Vrouw,"[30,40)",Overig,Man,"[40,50)",30
Marokkaans,Vrouw,"[30,40)",Overig,Vrouw,"[0,20)",70
Marokkaans,Vrouw,"[30,40)",Surinaams,Man,"[30,40)",40
Marokkaans,Vrouw,"[30,40)",Turks,Man,"[30,40)",10
Marokkaans,Vrouw,"[40,50)",Autochtoon,Man,"[0,20)",100
Marokkaans,Vrouw,"[40,50)",Autochtoon,Man,"[40,50)",40
Marokkaans,Vrouw,"[40,50)",Autochtoon,Vrouw,"[0,20)",110
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[0,20)",5600
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[20,30)",1380
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[30,40)",1360
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[40,50)",9220
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[50,60)",13650
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[60,70)",2690
Marokkaans,Vrouw,"[40,50)",Marokkaans,Man,"[70,80)",20
Marokkaans,Vrouw,"[40,50)",Marokkaans,Vrouw,"[0,20)",4860
Marokkaans,Vrouw,"[40,50)",Marokkaans,Vrouw,"[20,30)",1070
Marokkaans,Vrouw,"[40,50)",Overig,Man,"[0,20)",50
Marokkaans,Vrouw,"[40,50)",Overig,Man,"[40,50)",20
Marokkaans,Vrouw,"[40,50)",Overig,Man,"[50,60)",20
Marokkaans,Vrouw,"[40,50)",Overig,Vrouw,"[0,20)",40
Marokkaans,Vrouw,"[50,60)",Autochtoon,Man,"[0,20)",10
Marokkaans,Vrouw,"[50,60)",Autochtoon,Vrouw,"[0,20)",10
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[0,20)",1170
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[20,30)",1250
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[30,40)",280
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[40,50)",730
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[50,60)",4090
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[60,70)",15730
Marokkaans,Vrouw,"[50,60)",Marokkaans,Man,"[70,80)",4520
Marokkaans,Vrouw,"[50,60)",Marokkaans,Vrouw,"[0,20)",1230
Marokkaans,Vrouw,"[50,60)",Marokkaans,Vrouw,"[20,30)",1040
Marokkaans,Vrouw,"[50,60)",Marokkaans,Vrouw,"[30,40)",230
Marokkaans,Vrouw,"[50,60)",Overig,Man,"[50,60)",930
Marokkaans,Vrouw,"[50,60)",Overig,Man,"[60,70)",10
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[0,20)",150
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[20,30)",480
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[30,40)",310
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[50,60)",20
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[60,70)",19110
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[70,80)",18690
Marokkaans,Vrouw,"[60,70)",Marokkaans,Man,"[80,120]",20
Marokkaans,Vrouw,"[60,70)",Marokkaans,Vrouw,"[0,20)",100
Marokkaans,Vrouw,"[60,70)",Marokkaans,Vrouw,"[20,30)",500
Marokkaans,Vrouw,"[60,70)",Marokkaans,Vrouw,"[30,40)",130
Marokkaans,Vrouw,"[60,70)",Overig,Man,"[60,70)",400
Marokkaans,Vrouw,"[70,80)",Marokkaans,Man,"[0,20)",10
Marokkaans,Vrouw,"[70,80)",Marokkaans,Man,"[30,40)",140
Marokkaans,Vrouw,"[70,80)",Marokkaans,Man,"[70,80)",7390
Marokkaans,Vrouw,"[70,80)",Marokkaans,Man,"[80,120]",13090
Overig,Man,"[0,20)",Autochtoon,Man,"[0,20)",170
Overig,Man,"[0,20)",Autochtoon,Man,"[20,30)",80
Overig,Man,"[0,20)",Autochtoon,Man,"[30,40)",990
Overig,Man,"[0,20)",Autochtoon,Man,"[40,50)",1840
Overig,Man,"[0,20)",Autochtoon,Man,"[50,60)",2140
Overig,Man,"[0,20)",Autochtoon,Man,"[60,70)",170
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",170
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",120
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",1240
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",1690
Overig,Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",15690
