etngrp_src,lft_src,etngrp_dst,lft_dst,n
Overig,"[70,80)",Overig,"[30,40)",1710
Overig,"[70,80)",Overig,"[40,50)",1880
Overig,"[70,80)",Overig,"[50,60)",1070
Overig,"[70,80)",Overig,"[60,70)",3600
Overig,"[70,80)",Overig,"[70,80)",1200
Overig,"[70,80)",Surinaams,"[0,20)",20
Surinaams,"[0,20)",Autochtoon,"[0,20)",6070
Surinaams,"[0,20)",Autochtoon,"[20,30)",720
Surinaams,"[0,20)",Autochtoon,"[30,40)",580
Surinaams,"[0,20)",Autochtoon,"[40,50)",800
Surinaams,"[0,20)",Autochtoon,"[50,60)",620
Surinaams,"[0,20)",Autochtoon,"[60,70)",400
Surinaams,"[0,20)",Autochtoon,"[70,80)",210
Surinaams,"[0,20)",Marokkaans,"[0,20)",240
Surinaams,"[0,20)",Marokkaans,"[20,30)",90
Surinaams,"[0,20)",Marokkaans,"[30,40)",30
Surinaams,"[0,20)",Marokkaans,"[40,50)",20
Surinaams,"[0,20)",Overig,"[0,20)",1620
Surinaams,"[0,20)",Overig,"[20,30)",640
Surinaams,"[0,20)",Overig,"[30,40)",770
Surinaams,"[0,20)",Overig,"[40,50)",1490
Surinaams,"[0,20)",Overig,"[50,60)",310
Surinaams,"[0,20)",Overig,"[60,70)",360
Surinaams,"[0,20)",Overig,"[70,80)",20
Surinaams,"[0,20)",Surinaams,"[0,20)",26000
Surinaams,"[0,20)",Surinaams,"[20,30)",13770
Surinaams,"[0,20)",Surinaams,"[30,40)",12620
Surinaams,"[0,20)",Surinaams,"[40,50)",13230
Surinaams,"[0,20)",Surinaams,"[50,60)",9390
Surinaams,"[0,20)",Surinaams,"[60,70)",5410
Surinaams,"[0,20)",Surinaams,"[70,80)",1700
Surinaams,"[0,20)",Turks,"[0,20)",20
Surinaams,"[20,30)",Autochtoon,"[0,20)",6230
Surinaams,"[20,30)",Autochtoon,"[20,30)",770
Surinaams,"[20,30)",Autochtoon,"[30,40)",250
Surinaams,"[20,30)",Autochtoon,"[40,50)",210
Surinaams,"[20,30)",Autochtoon,"[50,60)",740
Surinaams,"[20,30)",Autochtoon,"[60,70)",360
Surinaams,"[20,30)",Marokkaans,"[0,20)",210
Surinaams,"[20,30)",Marokkaans,"[20,30)",40
Surinaams,"[20,30)",Marokkaans,"[50,60)",10
Surinaams,"[20,30)",Overig,"[0,20)",1260
Surinaams,"[20,30)",Overig,"[20,30)",680
Surinaams,"[20,30)",Overig,"[30,40)",320
Surinaams,"[20,30)",Overig,"[40,50)",150
Surinaams,"[20,30)",Overig,"[50,60)",220
Surinaams,"[20,30)",Overig,"[60,70)",60
Surinaams,"[20,30)",Surinaams,"[0,20)",13770
Surinaams,"[20,30)",Surinaams,"[20,30)",15050
Surinaams,"[20,30)",Surinaams,"[30,40)",11770
Surinaams,"[20,30)",Surinaams,"[40,50)",9550
Surinaams,"[20,30)",Surinaams,"[50,60)",13620
Surinaams,"[20,30)",Surinaams,"[60,70)",6380
Surinaams,"[20,30)",Surinaams,"[70,80)",1940
Surinaams,"[20,30)",Turks,"[0,20)",20
Surinaams,"[30,40)",Autochtoon,"[0,20)",8630
Surinaams,"[30,40)",Autochtoon,"[20,30)",740
Surinaams,"[30,40)",Autochtoon,"[30,40)",650
Surinaams,"[30,40)",Autochtoon,"[40,50)",150
Surinaams,"[30,40)",Autochtoon,"[50,60)",270
Surinaams,"[30,40)",Autochtoon,"[60,70)",90
Surinaams,"[30,40)",Marokkaans,"[0,20)",160
Surinaams,"[30,40)",Marokkaans,"[20,30)",10
Surinaams,"[30,40)",Overig,"[0,20)",1500
Surinaams,"[30,40)",Overig,"[20,30)",640
Surinaams,"[30,40)",Overig,"[30,40)",720
Surinaams,"[30,40)",Overig,"[40,50)",110
Surinaams,"[30,40)",Overig,"[50,60)",20
Surinaams,"[30,40)",Overig,"[60,70)",80
Surinaams,"[30,40)",Surinaams,"[0,20)",12620
Surinaams,"[30,40)",Surinaams,"[20,30)",11770
Surinaams,"[30,40)",Surinaams,"[30,40)",15100
Surinaams,"[30,40)",Surinaams,"[40,50)",8100
Surinaams,"[30,40)",Surinaams,"[50,60)",10100
Surinaams,"[30,40)",Surinaams,"[60,70)",8390
Surinaams,"[30,40)",Surinaams,"[70,80)",2480
Surinaams,"[30,40)",Surinaams,"[80,120]",120
Surinaams,"[40,50)",Autochtoon,"[0,20)",5050
Surinaams,"[40,50)",Autochtoon,"[20,30)",680
Surinaams,"[40,50)",Autochtoon,"[30,40)",140
Surinaams,"[40,50)",Autochtoon,"[40,50)",2900
Surinaams,"[40,50)",Autochtoon,"[50,60)",150
Surinaams,"[40,50)",Marokkaans,"[0,20)",90
Surinaams,"[40,50)",Overig,"[0,20)",1110
Surinaams,"[40,50)",Overig,"[20,30)",320
Surinaams,"[40,50)",Overig,"[30,40)",180
Surinaams,"[40,50)",Overig,"[40,50)",310
Surinaams,"[40,50)",Overig,"[50,60)",320
Surinaams,"[40,50)",Surinaams,"[0,20)",13230
Surinaams,"[40,50)",Surinaams,"[20,30)",9550
Surinaams,"[40,50)",Surinaams,"[30,40)",8100
Surinaams,"[40,50)",Surinaams,"[40,50)",9220
Surinaams,"[40,50)",Surinaams,"[50,60)",7880
Surinaams,"[40,50)",Surinaams,"[60,70)",6300
Surinaams,"[40,50)",Surinaams,"[70,80)",2940
Surinaams,"[50,60)",Autochtoon,"[0,20)",3570
Surinaams,"[50,60)",Autochtoon,"[20,30)",500
Surinaams,"[50,60)",Autochtoon,"[40,50)",130
Surinaams,"[50,60)",Autochtoon,"[50,60)",1700
Surinaams,"[50,60)",Autochtoon,"[60,70)",10
Surinaams,"[50,60)",Marokkaans,"[0,20)",70
Surinaams,"[50,60)",Marokkaans,"[20,30)",30
Surinaams,"[50,60)",Overig,"[0,20)",990
Surinaams,"[50,60)",Overig,"[20,30)",350
Surinaams,"[50,60)",Overig,"[30,40)",170
Surinaams,"[50,60)",Overig,"[40,50)",100
Surinaams,"[50,60)",Overig,"[50,60)",410
Surinaams,"[50,60)",Overig,"[60,70)",40
Surinaams,"[50,60)",Surinaams,"[0,20)",9390
Surinaams,"[50,60)",Surinaams,"[20,30)",13620
Surinaams,"[50,60)",Surinaams,"[30,40)",10100
Surinaams,"[50,60)",Surinaams,"[40,50)",7880
Surinaams,"[50,60)",Surinaams,"[50,60)",14350
Surinaams,"[50,60)",Surinaams,"[60,70)",7060
Surinaams,"[50,60)",Surinaams,"[70,80)",2380
Surinaams,"[60,70)",Autochtoon,"[0,20)",2900
Surinaams,"[60,70)",Autochtoon,"[20,30)",220
Surinaams,"[60,70)",Overig,"[0,20)",590
Surinaams,"[60,70)",Overig,"[20,30)",130
Surinaams,"[60,70)",Overig,"[30,40)",50
Surinaams,"[60,70)",Overig,"[50,60)",10
Surinaams,"[60,70)",Overig,"[60,70)",10
Surinaams,"[60,70)",Surinaams,"[0,20)",5410
Surinaams,"[60,70)",Surinaams,"[20,30)",6380
Surinaams,"[60,70)",Surinaams,"[30,40)",8390
Surinaams,"[60,70)",Surinaams,"[40,50)",6300
Surinaams,"[60,70)",Surinaams,"[50,60)",7060
Surinaams,"[60,70)",Surinaams,"[60,70)",6970
Surinaams,"[60,70)",Surinaams,"[70,80)",1600
Surinaams,"[70,80)",Autochtoon,"[0,20)",630
Surinaams,"[70,80)",Overig,"[0,20)",10
Surinaams,"[70,80)",Surinaams,"[0,20)",1700
Surinaams,"[70,80)",Surinaams,"[20,30)",1940
Surinaams,"[70,80)",Surinaams,"[30,40)",2480
Surinaams,"[70,80)",Surinaams,"[40,50)",2940
Surinaams,"[70,80)",Surinaams,"[50,60)",2380
Surinaams,"[70,80)",Surinaams,"[60,70)",1600
Surinaams,"[70,80)",Surinaams,"[70,80)",360
Surinaams,"[80,120]",Surinaams,"[30,40)",120
Turks,"[0,20)",Autochtoon,"[0,20)",4530
Turks,"[0,20)",Autochtoon,"[20,30)",30
Turks,"[0,20)",Autochtoon,"[30,40)",100
Turks,"[0,20)",Autochtoon,"[40,50)",350
Turks,"[0,20)",Autochtoon,"[50,60)",80
Turks,"[0,20)",Autochtoon,"[60,70)",10
Turks,"[0,20)",Marokkaans,"[0,20)",330
Turks,"[0,20)",Marokkaans,"[20,30)",110
Turks,"[0,20)",Marokkaans,"[30,40)",30
Turks,"[0,20)",Marokkaans,"[60,70)",30
Turks,"[0,20)",Overig,"[0,20)",920
Turks,"[0,20)",Overig,"[20,30)",130
Turks,"[0,20)",Overig,"[30,40)",90
Turks,"[0,20)",Overig,"[40,50)",40
Turks,"[0,20)",Overig,"[50,60)",10
Turks,"[0,20)",Surinaams,"[0,20)",20
Turks,"[0,20)",Surinaams,"[20,30)",20
Turks,"[0,20)",Turks,"[0,20)",42070
Turks,"[0,20)",Turks,"[20,30)",19550
Turks,"[0,20)",Turks,"[30,40)",22110
Turks,"[0,20)",Turks,"[40,50)",16370
Turks,"[0,20)",Turks,"[50,60)",9320
Turks,"[0,20)",Turks,"[60,70)",3820
Turks,"[0,20)",Turks,"[70,80)",2250
Turks,"[0,20)",Turks,"[80,120]",80
Turks,"[20,30)",Autochtoon,"[0,20)",3290
Turks,"[20,30)",Autochtoon,"[20,30)",10
Turks,"[20,30)",Autochtoon,"[50,60)",70
Turks,"[20,30)",Marokkaans,"[0,20)",210
Turks,"[20,30)",Marokkaans,"[20,30)",70
Turks,"[20,30)",Overig,"[0,20)",610
Turks,"[20,30)",Overig,"[20,30)",70
Turks,"[20,30)",Overig,"[30,40)",10
Turks,"[20,30)",Turks,"[0,20)",19550
Turks,"[20,30)",Turks,"[20,30)",14590
Turks,"[20,30)",Turks,"[30,40)",9530
Turks,"[20,30)",Turks,"[40,50)",17330
Turks,"[20,30)",Turks,"[50,60)",9470
Turks,"[20,30)",Turks,"[60,70)",1670
Turks,"[20,30)",Turks,"[70,80)",1380
Turks,"[30,40)",Autochtoon,"[0,20)",4390
Turks,"[30,40)",Autochtoon,"[30,40)",60
Turks,"[30,40)",Marokkaans,"[0,20)",110
Turks,"[30,40)",Marokkaans,"[20,30)",50
Turks,"[30,40)",Marokkaans,"[30,40)",50
Turks,"[30,40)",Marokkaans,"[60,70)",10
Turks,"[30,40)",Overig,"[0,20)",590
Turks,"[30,40)",Overig,"[30,40)",80
Turks,"[30,40)",Turks,"[0,20)",22110
Turks,"[30,40)",Turks,"[20,30)",9530
Turks,"[30,40)",Turks,"[30,40)",14400
Turks,"[30,40)",Turks,"[40,50)",6880
Turks,"[30,40)",Turks,"[50,60)",6890
Turks,"[30,40)",Turks,"[60,70)",2960
Turks,"[30,40)",Turks,"[70,80)",2700
Turks,"[40,50)",Autochtoon,"[0,20)",1830
Turks,"[40,50)",Autochtoon,"[30,40)",10
Turks,"[40,50)",Autochtoon,"[40,50)",40
Turks,"[40,50)",Marokkaans,"[0,20)",120
Turks,"[40,50)",Marokkaans,"[30,40)",10
Turks,"[40,50)",Overig,"[0,20)",680
Turks,"[40,50)",Overig,"[20,30)",20
Turks,"[40,50)",Turks,"[0,20)",16370
Turks,"[40,50)",Turks,"[20,30)",17330
Turks,"[40,50)",Turks,"[30,40)",6880
Turks,"[40,50)",Turks,"[40,50)",9800
Turks,"[40,50)",Turks,"[50,60)",8010
Turks,"[40,50)",Turks,"[60,70)",1590
Turks,"[40,50)",Turks,"[70,80)",1120
Turks,"[50,60)",Autochtoon,"[0,20)",2550
Turks,"[50,60)",Autochtoon,"[50,60)",10
Turks,"[50,60)",Marokkaans,"[0,20)",170
Turks,"[50,60)",Marokkaans,"[20,30)",10
Turks,"[50,60)",Overig,"[0,20)",270
Turks,"[50,60)",Turks,"[0,20)",9320
Turks,"[50,60)",Turks,"[20,30)",9470
Turks,"[50,60)",Turks,"[30,40)",6890
Turks,"[50,60)",Turks,"[40,50)",8010
Turks,"[50,60)",Turks,"[50,60)",13340
Turks,"[50,60)",Turks,"[60,70)",580
Turks,"[50,60)",Turks,"[70,80)",440
Turks,"[60,70)",Autochtoon,"[0,20)",1090
Turks,"[60,70)",Marokkaans,"[0,20)",10
Turks,"[60,70)",Marokkaans,"[20,30)",30
Turks,"[60,70)",Marokkaans,"[30,40)",10
Turks,"[60,70)",Overig,"[0,20)",160
Turks,"[60,70)",Turks,"[0,20)",3820
Turks,"[60,70)",Turks,"[20,30)",1670
Turks,"[60,70)",Turks,"[30,40)",2960
Turks,"[60,70)",Turks,"[40,50)",1590
Turks,"[60,70)",Turks,"[50,60)",580
Turks,"[60,70)",Turks,"[60,70)",1550
Turks,"[60,70)",Turks,"[70,80)",3570
Turks,"[70,80)",Autochtoon,"[0,20)",670
Turks,"[70,80)",Overig,"[0,20)",80
Turks,"[70,80)",Turks,"[0,20)",2250
Turks,"[70,80)",Turks,"[20,30)",1380
Turks,"[70,80)",Turks,"[30,40)",2700
Turks,"[70,80)",Turks,"[40,50)",1120
Turks,"[70,80)",Turks,"[50,60)",440
Turks,"[70,80)",Turks,"[60,70)",3570
Turks,"[70,80)",Turks,"[70,80)",43920
Turks,"[80,120]",Turks,"[0,20)",80
